Text,Label,Sentiment
"Watching the #HS2 coverage and can’t help thinking that the £57BILLION could better be spent on hospitals, schools, teachers doctors and other critical services rather than a few minutes quicker journey #WhiteElephant #EmperorsNewClothes",0,negative
The original Cubbington pear tree is thought to be over 200 years old and in 2015 it was voted as England’s Tree of the Year. It's now due to be cut down to make way for #HS2.  https://t.co/XbJ6uGvENC,0,negative
I agree 100%! Both #HS2 and #OverseasAid are a shocking abuse of public money. https://t.co/qqM9w53bIw,0,negative
Tens of thousands of trees die as HS2 bosses say replacing them more 'cost-effective' than watering https://t.co/V6n6Hp7LrQ #HS2,0,negative
Let’s Delete this biggest least favourite #HS2 🎼Waste of Time🎼And Money🎼 Use this &amp; UK #EU Savings to Support our #PoliceForce #NHS #Homeless #OurYoungPeople need #Homes knock off #StampDuty under £1M Fund #OurHospitals #Schools #MedicalResearch #OurIndustry #Brexit https://t.co/gShd77gIls,0,negative
What you don't say is that the tunnels are going to be so hot because #HS2 is trying to scrimp on design cost and thus wasting energy every time a train goes into one. #Climatecrisis https://t.co/HXgzCVooFa,0,negative
This is why it is in everybody's interest to stop #HS2 before it goes too far and causes irrepairable damage to nature in the UK. Please sign the Govenment petition. We all must shoulder the responsibility regardless of politics. #BiodiversityLoss https://t.co/ccKUvanDVH,0,negative
While #Extinctionrebellion point out the #environmental destruction of #HS2\nSheffield Chamber lobby for more work for the likes of Amey\nof #saveshefftrees scandal. https://t.co/gYr4S5WQkP,0,negative
Reliably informed that Grayling had more enemies inside the #NorthernTransport room than friends......never in the field of human infrastructure has so much been messed up by so few! #hs2 https://t.co/gzVZlgCEPr,0,negative
I see the latest doomed #stophs2 petition still hasn't gained another 1000 signatures after 2 weeks. It needs 556 every single day to succeed. It's toast! #stophs2isdead #hs2 https://t.co/i2YzSa92zW,0,negative
"ICYMI, Labour's starting point is that shareholders in #water companies should only get back the money they originally invested. Isn't that like saying that if we knock your house down to build #HS2, we'll only compensate you for the price you paid, not what it's currently worth? https://t.co/6xj3LnW5Li",0,negative
#HS2 shows a disregard of its ecological responsibilities. #HS2 is still a concept not given final go-ahead by government yet it had the arrogance to destroy breeding habitat during Spring and to try to gain access to @BBOWT Calvert Jubilee NR\nCancel #HS2\n#BarnOwls #BechsteinsBat https://t.co/3hTJYADMVB,0,negative
"For all their cynical spin about being respectful, supposedly caring for the environment, providing new wildlife habitats, green corridors and mitigation, #HS2 simply cannot con the experts who actually do care and the professionals who do that sort of stuff every day. #StopHS2 https://t.co/XoRWSCeQYB",0,negative
"""Not a lot of love"" for @HS2ltd says @NickyAACampbell on @bbc5live \n\nThe people don't want it. Save the ancient woodlands and the creatures who live in them.\n\n#HS2 wants to destroy England's green and pleasant land.\n\nIt's ruining Euston and Hillingdon.\n\n#StopHS2",0,negative
"All power to the conscientious defenders taking on the outrageous theft of over £100 billion of our money known as #HS2. Please follow @stophs2 Hey @HS2ltd you should be ashamed of yourselves, the game is up, you’re gone soon and we want our money back. https://t.co/3zH0gAAOXx",0,negative
Would say u couldn’t make it up but after 8 years of #HS2 nothing surprises me\n\nRecently asked the community engagement (CE) team how they measure CE effectiveness &amp; value for ££\n\nResponse: blank stares &amp; we’ll come back to u\n\nCE is useless &amp; it’s just not fair on community reps https://t.co/CIN7GcMJ1p,0,negative
"#HS2 ""Sunk Cost Fallacy"" an argument for the gullible made by fools or villains -https://t.co/Z8iVSEpYPD https://t.co/iqwaMc2SkO",0,negative
Perhaps the question should be.....how has the “soon to be retired” spending watchdog not identified the significant cost overruns and allowed #hs2 to spiral out of control on its budget.....surely this is a failure of his office! @MailOnline https://t.co/CU4KVtuiAk,0,negative
"#hs2 planted 36,000 saplings last year in an attempt to offset their ecologically disastrous work. And then they didn't water them so every single one died. #ClimateEmergency https://t.co/2Q9Wn9yIx7",0,negative
Don't forget #HS2 ltd use job years. 1 fella cutting the grass at a confiscated property for 5 years= 5 jobs created. Economic miracle! What a con on the public and we are paying these civil servants to perpetrate it . https://t.co/whpTduRn6n,0,negative
"Because the government has approved #HS2 which destroys 100+ ancient woodlands and SSIs. They planted saplings to replace the irreplaceable ancient woodland, planted them at the wrong time of yearand then apparently it wasn't cost effective to water them and 89,000 died https://t.co/YQwdJnbWyd",0,negative
"1. Great to see a decent fine being handed out (@kpmg, the #HS2 fairytale specialists, in this case), but will they actually pay £6M?\n\n2. ALL culprits should have been given BANS from the #Financial industry of at least two years.\n\n3. 10 years ago #FRC? Pull your finger out! https://t.co/iefP6l0dJc",0,negative
RT NeilUKIP: The predicted cost of #HS2 was £32.7bn in 2010.  A few months ago EstherMcVey1 said that the cost could now exceed £100 billion!  An immoral waste of taxpayers money.  #UKIP would scrap this white elephant immediately.\n\n#ScrapHS2  #VoteUKIP #ForTheNation\n…,0,negative
Last year #HS2 planted trees at Ladbroke Hill to replace the irreplaceable ancient woodlands they want to destroy. They said it cost too much to water them so they died. Sunlight shining through top of tube = dead tree. More on @bbcmtd at 6.30 with @BBCPeterPlisner &amp; @joerukin https://t.co/zAwy9De4c6,0,negative
"#hs2 destroys 100+ ancient woodlands which is, by definition, irreplaceable. However, they say they'll plant more to ""replace"" this. Last year they planted 36,000 saplings and allowed them ALL to die. https://t.co/fTltMQJohD",0,negative
"What a perfect video to showcase #HS2.  Politician's who still support this disgusting, shambolic, property stealing, land grabbing, economically illiterate, fraudulent, taxpayer funded Gravy Train should take another career path. Nice one @joerukin  https://t.co/Ga11yczjqE",0,negative
#HS2 what a load of old cobblers!!! \nJust another way to get money out of taxpayers and WASTE it #moretoryfraud,0,negative
"#HS2 is not what we should be spending £100 Billion on. That money can drive a truly Green economy, help save the planet &amp; life on Earth. It should never be used to destroy our living planet in exchange for mass-development &amp; growth in consumption.\nhttps://t.co/uWTgAZDqVj",0,negative
"Did you know that HS2 will destroy irreplaceable ancient woodland, fell ancient trees, and destroy 216 ponds across Cheshire?\n\nWe need your help to hold HS2 accountable for the damaging impact on our wildlife. Text ""RAIL18 £3"" to 70070 to give £3 today! #HS2 #Cheshire #Nature https://t.co/nqMXR1pbuA",0,negative
"Exactly what #HS2 do. And last summer they allowed 36,000 newly planted saplings to die as it wasn't ""cost effective"" to water them. https://t.co/lXCAO3SUny",0,negative
"#hs2 have deceived since the start because MPs have not held them to account.....but the budget is blown.....it’s was £32bn, £42bn, 56bn and now they don’t even know how much it’ll cost! Why are these people paid so much for incompetence? #bbc5live #5live #WakeUptoMoney @bbc5live https://t.co/Z7Zsqbp7qV",0,negative
"Ancient woodland is by definition irreplaceable. Planting a few saplings (like #hs2 did last year and let all 36,000 die) does not make up for the lost interdependent biodiversity. Once it's gone..... it's gone. https://t.co/BiVkw8DcbV",0,negative
Thousands of HS2 newly planted trees died in drought https://t.co/demfCOtAs7 None of these trees are protected All #HS2 will say is they planted X number They don't care about the 98 #AncientWoodlands they are cutting down either #StopHS2,0,negative
"We don't want this railway to be built. #H2O We cannot destroy any more natural wild places - children need them , people need them , and wildlife needs them like never before! #HS2 https://t.co/8QTArI9IID",0,negative
The predicted cost of #HS2 was £32.7bn in 2010.  A few months ago @EstherMcVey1 said that the cost could now exceed £100 billion!  An immoral waste of taxpayers money.  #UKIP would scrap this white elephant immediately.\n\n#ScrapHS2  #VoteUKIP #ForTheNation\nhttps://t.co/JBlsOF2f50,0,negative
It keeps been said so much money has been spent by #hs2 on buying land it has to go ahead. What's stopping them selling the land? And even if some £ ate wasted saving a bigger waste is still a saving.,0,negative
"Why the hell do we need to spend this ridiculous amount of money on this. When the money should be put into communities, schools and hospitals.  #HS2",0,negative
#HS2 #UK is going to obliterate rare ancient #woodland &amp; SSSI's causing huge #BiodiversityLoss #TheresaMay's worst legacy takes #HS2AllTheWay to hell in a hand cart. Please help save our Living Planet &amp; beat #ClimateBreakdown by signing this petition:\nhttps://t.co/OU3oJx9qTG,0,negative
"#hs2\n\n⁦⁦@BorisJohnson⁩\nWhen you’re reviewing #Hs2 don’t be swayed by the sunk cost fallacy-half is land and property purchase cost which can be recouped,and it’s absurd to throw good money after bad.\n\nJUST SCRAP IT!\n\n https://t.co/G01zvM6rBU",0,negative
It seems to my suspicious mind that there was never any intention to complete this awful project. #HS2 was intended as a massive fraud with one aim only - to fleece taxpayers from huge amount of money. I wonder how many millions corrupt politicians and civil servants pocketed https://t.co/Qq1Zzf4PEe,0,negative
"Deary me. #HS2 said replacing the dead trees was more ""cost effective"" than watering them. Remember this is our money - and  this waste of money will be the tip of the iceberg 🤦🏻‍♂️ #StopHS2 \n\nhttps://t.co/26tS1Qd9qm",0,negative
"Says it all,we all know what’s wrong and how to fix it,but the people we put in power don’t live in the real world!£156 billion could fix everything.not #HS2 in 7 to 14 years!things need fixing now.time for change I think. https://t.co/39Lxhw4qbN",0,negative
